Data diagnòstic laboratori/fecha diagnóstico laboratorio;C.Valenciana;Homes/Hombres;Dones/Mujeres;Prov. Alacant/Alicante;Prov. Castelló/Castellón;Prov. València;DEPARTAMENT DE SALUT DE VINAROS;DEPARTAMENT DE SALUT DE CASTELLO;DEPARTAMENT DE SALUT DE LA PLANA;DEPARTAMENT DE SALUT DE SAGUNT;DEPARTAMENT DE SALUT DE VCIA CLINIC-LA MALVA-ROSA;DEPARTAMENT DE SALUT VCIA ARNAU DE VILANOVA LLIRIA;DEPARTAMENT DE SALUT DE VALENCIA - LA FE;DEPARTAMENT DE SALUT DE REQUENA;DEPARTAMENT DE SALUT DE VALENCIA -HOSPITAL GENERAL;DEPARTAMENT DE SALUT DE VALENCIA - DOCTOR PESET;DEPARTAMENT DE SALUT DE LA RIBERA;DEPARTAMENT DE SALUT DE GANDIA;DEPARTAMENT DE SALUT DE DENIA;DEPARTAMENT DE SALUT DE XATIVA - ONTINYENT;DEPARTAMENT DE SALUT D'ALCOI;DEPARTAMENT DE SALUT DE LA MARINA BAIXA;DEPARTAMENT DE SALUT D'ALACANT-SANT JOAN D'ALACANT;DEPARTAMENT DE SALUT D'ELDA;DEPARTAMENT DE SALUT D'ALACANT - HOSPITAL GENERAL;DEPARTAMENT DE SALUT D'ELX - HOSPITAL GENERAL;DEPARTAMENT DE SALUT D'ORIHUELA;DEPARTAMENT DE SALUT DE TORREVIEJA;DEPARTAMENT DE SALUT DE MANISES;DEPARTAMENT DE SALUT D'ELX-CREVILLENT
2021-08-26;740;343;397;338;119;283;10;58;47;33;46;41;27;3;32;33;11;19;17;23;33;53;44;31;56;27;37;31;18;9
2021-08-27;722;323;399;337;81;304;16;48;15;28;37;45;33;11;35;20;21;22;21;37;16;23;58;41;47;30;42;47;17;12
2021-08-28;335;171;164;142;49;144;13;20;16;2;23;17;15;4;26;18;9;9;15;7;15;15;19;12;20;16;7;17;13;7
2021-08-29;122;59;63;61;18;43;10;7;1;3;5;11;3;1;3;6;2;1;8;5;0;6;5;6;22;5;2;5;3;2
2021-08-30;559;266;293;279;62;218;9;31;22;17;27;27;29;1;26;28;11;20;19;22;23;30;26;31;42;32;38;28;10;10
2021-08-31;544;244;300;276;50;218;8;32;7;10;27;18;25;2;41;35;20;14;21;15;18;36;25;47;48;22;22;26;13;11
2021-09-01;535;251;284;195;59;281;18;30;10;8;39;25;37;1;25;36;12;47;8;30;26;24;29;26;24;12;24;16;22;6
2021-09-02;392;179;213;166;49;177;7;34;8;3;29;18;26;4;19;16;7;18;12;21;10;20;15;22;27;10;21;22;16;7
2021-09-03;425;179;246;197;48;180;10;23;14;13;16;24;26;2;28;22;15;13;14;16;17;20;24;10;22;23;27;27;6;13
2021-09-04;195;94;101;79;29;87;5;18;6;2;9;12;6;0;8;11;18;1;8;12;5;12;10;7;10;6;4;13;8;4
2021-09-05;110;57;53;54;17;39;9;7;1;1;1;11;6;0;6;3;0;4;8;3;5;13;4;0;15;4;0;4;4;1
2021-09-06;310;148;162;141;28;141;3;14;10;7;11;21;17;2;16;9;8;21;9;20;4;24;14;21;21;6;21;16;10;5
2021-09-07;323;156;167;132;47;144;3;34;9;12;13;13;18;1;23;17;8;15;8;14;6;16;21;16;17;12;14;18;11;4
2021-09-08;243;111;132;89;50;104;11;33;5;10;12;8;12;1;10;12;7;8;6;19;6;9;11;4;13;9;10;15;6;6
2021-09-09;240;100;140;90;26;124;4;10;12;8;16;10;17;2;12;24;8;7;5;6;15;12;5;4;18;8;8;11;14;4
2021-09-10;307;151;156;135;45;127;23;11;8;23;15;10;10;0;17;10;14;10;7;10;6;18;11;16;23;7;14;25;11;8
2021-09-11;140;66;74;59;16;65;3;9;4;3;11;15;4;0;3;5;5;4;0;5;13;11;8;2;16;5;0;2;10;2
2021-09-12;88;48;40;52;18;18;5;9;4;2;2;4;2;0;1;0;3;0;11;2;4;7;3;2;15;1;3;5;2;1
2021-09-13;251;119;132;98;30;123;5;6;19;15;13;7;11;1;17;23;14;9;7;5;10;16;7;6;15;12;13;9;8;3
2021-09-14;280;144;136;112;43;125;7;21;12;10;22;11;16;4;14;23;6;6;7;10;6;18;14;7;21;9;6;20;5;4
2021-09-15;273;135;138;102;40;131;15;11;13;8;18;10;15;1;15;32;5;6;5;11;8;23;15;8;10;9;11;5;11;8
2021-09-16;197;100;97;96;30;71;6;10;11;4;18;10;10;1;8;5;1;2;7;5;4;21;14;10;14;3;10;10;10;3
2021-09-17;282;132;150;132;36;114;6;18;10;8;17;14;16;1;13;25;2;7;8;7;7;30;13;11;19;12;9;21;6;2
2021-09-18;134;65;69;55;17;62;2;10;5;2;26;4;2;0;2;2;6;5;6;5;0;7;9;0;18;2;1;10;8;2
2021-09-19;71;40;31;31;18;22;9;4;5;0;4;3;0;0;1;3;7;0;6;2;1;4;1;1;8;4;2;4;2;0
2021-09-20;222;106;116;90;40;92;7;27;6;2;8;18;8;1;12;14;11;7;5;6;8;18;6;6;13;14;12;3;5;5
2021-09-21;224;98;126;90;44;90;2;21;21;9;18;7;12;1;4;16;8;5;12;3;5;13;4;3;13;9;10;16;7;5
2021-09-22;213;88;125;96;44;73;9;26;9;2;7;12;5;0;12;11;3;8;7;10;9;16;7;13;13;10;8;13;3;0
2021-09-23;193;102;91;92;20;81;0;15;5;3;9;8;10;0;10;22;1;10;7;3;3;23;10;6;17;10;13;2;5;1
2021-09-24;200;95;105;96;21;83;6;12;3;6;16;5;10;1;10;6;2;12;3;8;4;30;7;2;17;6;13;10;7;4
2021-09-25;137;65;72;64;23;50;6;14;3;1;10;6;1;5;8;9;2;1;6;2;0;17;9;2;10;8;2;6;5;4
2021-09-26;69;41;28;41;12;16;8;4;0;0;4;2;1;1;2;0;4;1;2;0;3;14;3;4;9;3;3;0;1;0
2021-09-27;199;97;102;71;21;107;4;9;8;4;11;15;4;6;19;11;4;20;9;7;2;7;6;7;14;7;8;9;6;2
2021-09-28;202;106;96;68;49;85;9;25;11;6;15;8;7;3;14;8;10;7;1;3;1;21;7;5;11;5;4;11;8;2
2021-09-29;168;81;87;67;35;66;3;20;12;1;16;6;2;2;6;8;11;5;8;2;1;13;7;1;15;5;9;5;7;3
2021-09-30;170;79;91;72;34;64;2;22;8;10;7;3;4;6;6;4;10;6;4;3;3;13;8;6;15;6;4;10;7;3
2021-10-01;165;75;90;76;31;58;3;17;11;3;13;3;2;3;12;0;6;2;6;7;0;13;10;9;7;6;14;9;7;2
2021-10-02;108;48;60;36;22;50;1;15;6;0;10;3;1;2;3;4;17;3;1;4;2;12;3;1;6;4;0;3;3;4
2021-10-03;53;27;26;27;7;19;1;2;4;0;2;3;1;2;3;2;3;1;7;2;2;9;2;0;2;0;1;3;0;1
2021-10-04;130;63;67;69;13;48;2;2;9;1;6;8;5;2;5;5;6;2;2;3;5;13;3;8;15;8;6;7;5;2
2021-10-05;155;90;65;51;23;81;1;15;6;3;19;5;7;4;14;4;7;9;4;4;3;8;3;5;12;4;3;5;6;4
2021-10-06;141;64;77;55;35;51;15;8;12;4;6;6;1;3;7;0;13;5;5;4;3;23;3;1;6;4;2;6;2;2
2021-10-07;124;63;61;46;29;49;4;14;10;3;6;6;2;2;5;2;13;3;3;3;1;13;5;3;12;2;1;6;5;0
2021-10-08;161;81;80;70;35;56;4;12;18;3;8;9;12;1;6;4;6;4;4;1;7;15;10;2;12;10;1;8;3;1
2021-10-09;68;29;39;31;19;18;0;14;5;0;1;4;1;1;5;1;1;0;2;0;3;15;1;2;0;4;3;1;4;0
2021-10-10;56;28;28;23;15;18;0;12;3;0;4;2;1;0;4;3;0;1;2;2;0;4;4;2;8;1;0;2;1;0
2021-10-11;195;99;96;67;52;76;5;32;15;1;10;20;3;0;9;6;8;4;2;6;1;20;9;9;5;7;5;8;9;1
2021-10-12;78;39;39;44;16;18;0;9;7;0;1;1;1;0;1;1;6;1;4;3;5;13;5;2;8;3;0;4;3;0
2021-10-13;211;105;106;87;52;72;5;40;7;5;6;13;5;2;8;4;7;8;6;6;1;25;19;10;8;6;2;8;8;2
2021-10-14;239;107;132;91;66;82;7;41;16;6;6;14;6;2;9;6;18;1;7;3;5;32;13;8;11;1;2;10;13;2
2021-10-15;227;106;121;79;81;67;6;56;19;1;9;7;1;5;10;3;8;7;5;4;1;31;12;7;8;3;2;7;12;3
2021-10-16;145;81;64;38;46;61;9;31;6;2;5;6;5;10;9;1;11;5;3;4;1;9;5;2;6;5;1;6;3;0
2021-10-17;72;47;25;26;25;21;3;21;1;0;1;1;3;11;2;1;1;0;3;1;1;4;2;0;8;1;0;7;0;0
2021-10-18;239;116;123;89;70;80;3;51;16;3;8;17;2;3;8;9;11;3;8;15;5;32;15;7;5;3;5;6;1;3
2021-10-19;254;118;136;98;69;87;6;41;20;8;6;13;11;5;9;9;10;8;9;5;3;29;6;7;11;1;5;26;5;1
2021-10-20;254;114;140;87;86;81;32;41;10;5;16;8;4;1;10;5;18;5;4;6;5;27;10;4;8;4;5;20;6;0
2021-10-21;247;106;141;69;72;106;5;43;22;2;7;17;16;5;9;15;10;10;3;8;4;21;10;5;5;3;3;15;9;0
2021-10-22;313;137;176;85;109;119;21;50;35;5;7;8;28;7;14;11;12;8;8;19;3;28;7;7;7;2;6;14;3;3
2021-10-23;132;60;72;49;32;51;3;27;2;0;8;3;1;5;9;4;4;1;10;4;3;15;4;2;3;2;0;10;12;0
2021-10-24;89;45;44;38;34;17;4;24;6;0;2;4;1;5;0;2;2;0;3;1;3;11;1;2;6;4;2;5;0;1
2021-10-25;247;123;124;117;57;73;0;49;8;2;12;7;6;7;3;7;7;10;3;8;3;47;7;8;10;8;6;22;5;2
2021-10-26;259;116;143;80;76;103;1;52;20;7;17;3;7;11;10;15;10;4;2;15;4;34;11;1;4;4;6;11;7;3
2021-10-27;268;131;137;108;71;89;2;53;12;5;8;9;5;10;11;12;10;8;7;7;7;41;9;6;7;3;7;16;8;5
2021-10-28;308;126;182;111;65;132;6;38;19;5;14;12;10;13;15;22;11;14;8;12;3;31;15;6;6;4;6;25;6;7
2021-10-29;334;157;177;96;95;143;2;69;19;12;17;11;13;10;13;16;17;13;5;20;2;38;10;2;6;8;6;18;6;1
2021-10-30;206;95;111;47;54;105;2;37;11;8;12;3;1;12;7;26;17;5;2;11;0;22;5;1;5;2;1;7;7;2
2021-10-31;88;46;42;30;21;37;5;15;1;2;3;3;2;6;2;3;12;0;7;0;1;9;3;2;2;1;1;4;4;0
2021-11-01;96;49;47;35;29;32;3;18;5;5;1;11;2;3;3;3;2;2;7;2;1;20;0;1;2;3;0;0;1;1
2021-11-02;320;160;160;105;74;141;12;40;14;13;21;19;9;7;16;13;28;16;13;7;3;46;2;6;12;4;6;10;0;3
2021-11-03;376;170;206;110;99;167;7;78;13;8;18;11;18;3;21;30;14;22;13;14;4;42;7;13;12;3;7;6;9;3
2021-11-04;367;151;216;106;113;148;4;87;21;8;23;17;5;9;14;15;24;12;11;17;6;31;16;1;17;3;7;12;5;2
2021-11-05;432;199;233;118;113;201;8;69;16;24;13;29;10;18;12;14;28;29;9;27;7;38;18;3;9;1;7;21;17;5
2021-11-06;212;106;106;74;59;79;4;47;7;2;7;9;8;9;6;2;12;12;11;4;4;19;8;3;12;1;5;10;9;1
2021-11-07;141;72;69;59;26;56;8;13;5;0;1;15;1;5;1;6;8;7;8;4;2;17;3;0;11;6;4;6;8;2
2021-11-08;401;187;214;124;75;202;8;42;18;18;11;33;15;14;16;9;29;32;15;15;5;48;17;4;17;3;7;7;17;1
2021-11-09;435;202;233;147;96;192;8;50;25;18;23;28;14;3;12;13;33;31;18;17;6;56;18;15;4;5;4;19;13;2
2021-11-10;457;204;253;147;108;202;13;66;24;8;34;25;12;4;17;5;27;31;15;25;4;49;18;6;20;4;12;18;19;1
2021-11-11;500;242;258;161;107;232;7;74;16;19;21;28;20;7;18;16;43;28;24;28;2;57;23;10;13;5;6;21;14;0
2021-11-12;578;263;315;162;132;284;8;89;22;22;28;35;16;9;16;35;40;41;12;40;6;52;23;9;21;9;2;21;15;7
2021-11-13;401;180;221;131;62;208;2;51;8;8;31;26;21;4;9;13;44;40;11;5;11;30;21;7;14;7;2;25;8;3
2021-11-14;200;110;90;69;64;67;10;43;8;3;8;11;1;9;4;5;5;9;9;1;4;18;6;9;7;0;2;13;14;1
2021-11-15;633;324;309;214;100;319;12;72;15;15;40;49;17;12;39;20;27;60;32;25;7;50;31;28;15;15;11;19;16;6
2021-11-16;709;339;370;198;144;367;7;109;23;21;40;42;35;11;29;66;38;50;18;15;10;43;21;27;10;8;6;39;25;16
2021-11-17;682;319;363;190;128;364;22;80;22;15;44;35;26;7;25;38;55;77;19;31;18;59;21;24;13;7;7;17;16;4
2021-11-18;739;362;377;221;137;381;9;95;29;8;43;34;36;6;39;51;47;69;21;26;20;64;20;19;15;11;7;30;26;14
2021-11-19;898;412;486;310;141;447;27;81;24;17;61;55;36;7;53;43;42;83;31;31;12;78;33;50;28;19;7;40;28;12
2021-11-20;551;244;307;151;93;307;9;65;14;8;51;18;33;15;6;35;42;75;7;8;7;43;18;13;15;7;2;31;21;8
2021-11-21;250;123;127;97;47;106;19;20;7;2;9;10;10;8;5;6;12;21;17;12;5;28;11;6;7;5;2;13;12;3
2021-11-22;1013;501;512;326;151;536;26;79;44;12;70;65;40;12;50;34;89;96;37;36;24;105;31;36;24;12;22;19;34;16
2021-11-23;1171;546;625;337;223;611;22;143;52;18;85;56;50;16;44;71;71;128;40;44;24;64;31;58;16;20;15;50;34;19
2021-11-24;1168;565;603;359;150;659;18;83;42;21;74;65;50;19;55;43;99;118;53;71;27;81;34;35;18;26;15;59;51;11
2021-11-25;1127;524;603;319;197;610;19;119;50;24;103;58;55;9;53;64;108;87;16;41;21;72;41;36;28;30;12;50;18;13
2021-11-26;1486;706;780;450;173;863;30;78;59;31;90;122;60;14;67;101;78;191;34;72;35;74;36;72;36;22;41;85;43;15
2021-11-27;977;503;474;233;137;607;15;84;32;24;75;42;41;7;31;102;77;131;14;40;13;40;28;20;25;27;14;34;43;18
2021-11-28;388;192;196;135;64;189;23;23;17;4;18;23;29;2;7;10;18;23;19;28;20;31;5;14;26;6;5;9;28;0
2021-11-29;1382;627;755;449;205;728;28;119;54;32;80;87;32;11;74;49;113;126;40;94;33;112;36;73;48;33;24;31;35;18
2021-11-30;1643;795;848;521;265;857;41;137;70;67;119;70;66;13;67;105;121;117;64;69;36;114;67;63;51;41;14;49;60;22
2021-12-01;1652;758;894;545;243;864;45;126;61;68;89;104;61;12;115;94;113;128;47;53;37;111;73;56;65;40;27;71;38;18
2021-12-02;2035;1035;1000;562;323;1150;51;156;106;68;143;99;91;11;120;195;155;156;60;83;39;112;68;50;61;42;28;77;39;25
2021-12-03;2072;997;1075;736;314;1022;46;143;111;49;107;109;113;9;118;159;147;122;83;45;40;153;75;62;84;61;62;81;58;35
2021-12-04;1735;831;904;461;251;1023;30;140;71;25;145;109;106;15;73;189;115;153;52;53;41;65;47;46;61;40;32;62;50;15
2021-12-05;732;351;381;294;109;329;37;42;21;19;29;43;21;8;15;30;54;60;30;46;31;66;32;22;42;13;14;29;13;15
2021-12-06;863;416;447;315;164;384;56;48;53;21;19;57;22;22;12;20;103;57;57;48;45;61;40;19;36;22;2;29;10;3
2021-12-07;2664;1266;1398;886;372;1406;49;189;107;99;184;139;154;6;151;235;137;137;98;133;78;178;100;109;74;65;65;72;58;47
2021-12-08;1329;609;720;574;173;582;46;71;45;22;27;122;27;22;43;45;86;75;87;78;49;112;37;57;49;82;17;63;46;21
2021-12-09;2938;1452;1486;963;467;1508;105;192;151;115;174;192;137;21;136;133;274;152;108;128;110;161;113;96;106;81;67;82;65;38
2021-12-10;3740;1812;1928;1273;568;1899;66;292;173;130;211;216;157;27;224;313;209;173;113;159;95;187;142;155;110;123;136;153;117;59
2021-12-11;2444;1201;1243;758;385;1301;65;182;125;52;200;153;157;25;96;207;135;144;72;76;75;91;90;58;77;80;41;135;69;39
2021-12-12;1256;625;631;512;201;543;35;84;66;29;29;119;25;30;23;53;68;57;79;74;50;73;49;29;90;59;25;40;52;17
2021-12-13;3415;1643;1772;1238;492;1685;75;210;167;112;219;190;142;25;198;143;205;161;169;213;117;182;125;151;161;69;107;82;117;75
2021-12-14;3886;1865;2021;1281;502;2103;63;236;169;152;299;277;203;43;261;222;203;162;131;183;112;138;178;119;178;118;80;130;132;97
2021-12-15;4052;1931;2121;1414;547;2091;82;245;178;135;309;234;275;42;254;290;168;141;187;179;90;169;151;133;208;124;111;160;106;81
2021-12-16;3960;1844;2116;1397;497;2066;68;231;157;177;264;204;244;42;256;273;161;175;184;163;100;138;160;133;171;121;165;143;148;82
2021-12-17;4797;2297;2499;1549;577;2671;92;261;195;164;448;318;226;28;245;395;236;214;146;234;132;206;213;174;177;121;164;140;192;76
2021-12-18;3292;1558;1734;948;423;1921;78;215;122;61;332;197;263;21;202;278;213;125;119;110;81;110;111;70;132;144;50;79;127;52
2021-12-19;1621;800;821;679;242;700;77;84;69;30;82;128;58;13;48;50;73;76;95;112;60;78;45;52;87;82;29;120;42;31
2021-12-20;4581;2214;2367;1426;559;2596;99;236;181;181;383;277;227;32;365;276;289;182;163;291;133;211;152;182;184;133;121;95;136;52
2021-12-21;5774;2801;2973;1807;597;3370;97;278;186;234;492;372;319;49;462;546;294;246;218;211;167;161;276;199;227;177;162;124;181;96
2021-12-22;7401;3548;3853;2265;842;4294;161;354;273;295;685;519;407;79;435;642;430;252;270;280;161;202;332;289;342;188;193;158;324;124
2021-12-23;8455;4094;4361;2521;826;5108;120;422;231;281;862;657;552;76;597;782;443;261;304;360;164;217;434;374;341;185;207;181;290;114
2021-12-24;5612;2842;2769;1707;642;3263;118;262;225;131;364;487;178;81;470;236;472;231;201;230;164;153;168;153;265;210;94;157;419;137
2021-12-25;3776;1765;2010;1303;460;2012;85;152;188;122;156;336;259;69;307;98;203;148;175;151;121;141;131;151;166;172;60;142;199;44
2021-12-26;3632;1733;1899;1303;441;1888;93;191;138;101;187;326;144;80;289;152;186;144;204;164;74;131;147;167;220;143;77;82;134;58
2021-12-27;9834;4731;5100;3139;1031;5664;119;465;380;506;727;653;533;125;710;684;599;376;313;487;273;348;435;363;447;368;219;191;331;182
2021-12-28;11774;5529;6243;3810;1158;6806;141;605;329;465;860;811;684;156;959;824;482;506;392;500;272;393;538;404;506;429;379;238;639;258
2021-12-29;15603;7301;8302;5202;1765;8636;201;764;692;588;1325;1038;757;174;988;1061;827;624;518;646;579;467;812;586;728;447;476;351;716;238
2021-12-30;17417;8158;9259;5614;1636;10167;171;781;574;646;1472;1228;1369;177;1171;1452;703;743;489;625;556;434;845;736;781;580;518;350;691;325
2021-12-31;9204;4351;4852;3097;968;5139;138;426;362;250;436;867;462;142;740;352;525;329;316;389;368;231;261;341;341;436;192;186;689;424
2022-01-01;5260;2481;2777;2046;593;2621;85;237;235;123;225;499;163;108;441;148;360;156;248;166;203;217;167;232;234;306;132;167;268;131
2022-01-02;6351;3010;3340;2351;769;3231;115;365;257;174;329;591;220;129;428;236;317;262;332;270;276;220;163;371;348;296;116;84;307;140
2022-01-03;17502;8238;9263;6045;2059;9398;227;1030;703;634;1318;1002;903;194;1378;993;1049;624;644;812;673;617;787;580;773;715;487;238;590;531
2022-01-04;21799;10181;11615;7559;2846;11394;371;1310;1046;704;1792;1314;1059;246;1607;1224;787;787;708;903;696;752;977;818;1046;848;749;462;1090;503
2022-01-05;23352;10976;12375;7796;2928;12628;348;1311;1101;748;1658;1669;1450;316;1717;1431;945;909;542;1010;734;757;1044;957;1186;830;663;478;943;605
2022-01-06;7603;3598;4000;2885;1026;3692;183;501;301;183;312;688;274;211;500;172;367;284;390;301;264;307;248;388;376;406;133;98;437;275
2022-01-07;20224;9402;10817;7296;2675;10253;311;1279;946;640;1424;1489;1060;268;1540;969;690;846;526;638;621;625;1059;888;1169;670;722;513;822;503
2022-01-08;11481;5354;6113;4016;1536;5929;244;707;503;288;756;848;591;188;729;652;489;483;334;311;465;370;409;454;586;480;430;196;662;292
2022-01-09;9060;4236;4816;3613;1364;4083;267;559;450;265;432;794;305;216;473;285;268;362;486;269;462;329;246;502;409;446;277;145;496;311
2022-01-10;24843;11655;13185;8606;3392;12845;367;1556;1275;779;1915;1416;1389;311;1784;1387;909;861;630;1029;892;761;1149;1136;1164;716;970;578;1258;610
2022-01-11;23981;11310;12666;8664;3354;11963;472;1415;1312;572;1530;1157;1497;278;1853;1240;918;834;675;954;746;712;1015;1205;1293;922;849;519;1279;728
2022-01-12;23533;10987;12544;8658;3327;11548;457;1509;1244;517;1339;1341;1189;243;1837;1109;932;832;793;965;746;733;964;1160;1223;797;811;633;1361;798
2022-01-13;22277;10505;11767;8183;3186;10908;412;1439;1205;579;1195;1099;1415;206;1642;975;1025;797;708;857;646;723;941;1056;1240;757;825;522;1248;765
2022-01-14;21289;10200;11087;7657;2929;10703;345;1350;1087;616;1560;1200;1206;204;1506;971;983;795;671;817;586;727;782;1078;1310;753;655;467;992;628
2022-01-15;11491;5437;6050;4098;1638;5755;259;776;566;209;674;758;573;169;739;589;701;435;454;340;377;292;405;560;625;536;241;217;605;391
2022-01-16;7458;3562;3894;2964;1083;3411;236;351;464;151;330;582;364;166;352;281;308;237;413;238;306;341;149;467;398;311;198;119;434;262
2022-01-17;24896;11934;12958;7940;3237;13719;447;1439;1178;773;1917;1755;1487;264;2011;1454;1383;942;770;866;661;871;746;976;1108;877;668;470;1040;793
2022-01-18;22003;10661;11340;7364;2698;11941;361;1155;1064;595;1745;1504;1359;250;1787;1169;1085;700;671;787;522;777;749;951;1149;765;744;496;1078;540
2022-01-19;24026;11273;12751;7950;3165;12911;405;1447;1139;667;1711;1660;1408;197;1999;1405;1168;811;729;915;592;685;870;1034;1104;795;879;653;1144;609
2022-01-20;21364;9981;11379;6826;2982;11556;358;1323;1162;543;1538;1471;1364;178;1612;1241;1269;678;591;859;514;690;729;938;1056;685;659;390;942;574
2022-01-21;21982;10426;11555;6885;2789;12308;365;1235;1034;607;1573;1646;1475;218;1807;1249;1186;848;686;877;495;647;698;953;1135;737;558;404;975;571
2022-01-22;9800;4645;5154;3280;1510;5010;236;682;537;292;495;825;371;147;648;355;664;330;385;309;324;290;240;442;429;473;219;227;628;251
2022-01-23;6584;3081;3501;2026;971;3587;245;332;338;204;294;796;316;102;438;251;316;268;225;167;302;205;87;280;222;236;205;126;491;138
2022-01-24;24704;11592;13110;7668;3275;13761;407;1434;1240;705;2032;1612;1561;193;2061;1569;1388;790;727;948;633;659;825;1055;928;838;741;528;1095;733
2022-01-25;21464;10233;11230;7049;2808;11607;377;1288;1023;570;1682;1523;1466;166;1523;1254;1246;751;625;771;572;571;742;838;932;839;733;475;774;722
2022-01-26;19226;8926;10298;6161;2381;10684;341;1108;814;513;1391;1480;1293;152;1651;1066;1184;683;596;699;563;479;651;758;869;754;515;360;688;614
2022-01-27;15682;7249;8429;5155;2088;8439;338;972;689;376;1182;1120;994;119;1377;932;761;569;447;484;409;430;621;687;762;586;498;316;614;397
2022-01-28;14893;6941;7950;4920;1857;8116;267;941;573;384;1063;1076;915;102;1209;839;976;583;363;518;389;400;566;600;823;528;506;332;527;413
2022-01-29;6038;2769;3269;1996;769;3273;135;400;199;185;429;528;359;62;365;377;407;204;196;160;213;164;161;268;291;280;118;104;232;201
2022-01-30;3107;1504;1603;1241;450;1416;105;187;132;92;82;320;137;44;164;84;232;98;184;97;189;116;62;151;182;134;70;52;92;101
2022-01-31;14098;6695;7403;4227;1821;8050;211;891;602;509;1214;1025;962;85;1150;870;821;570;362;533;373;341;479;513;607;375;467;327;428;383
2022-02-01;12441;5696;6744;3917;1614;6910;237;819;478;391;994;928;845;94;1050;721;752;384;334;405;308;314;474;455;572;414;406;317;425;323
2022-02-02;10670;4843;5825;3267;1317;6086;178;657;427;322;829;838;774;92;887;656;662;319;290;359;258;241;419;327;467;368;317;227;403;353
2022-02-03;9064;4146;4918;2869;1064;5131;153;548;304;299;687;687;615;66;746;547;582;327;244;340;218;200;386;317;442;379;229;174;294;280
2022-02-04;8082;3745;4333;2612;1046;4424;134;530;313;266;561;571;550;58;683;509;504;264;222;285;218;195;297;319;472;261;265;199;242;164
2022-02-05;3475;1570;1904;1026;497;1952;67;285;131;83;222;270;213;36;278;230;284;116;122;83;127;75;98;97;167;151;78;46;151;65
2022-02-06;1724;779;943;637;245;842;43;117;75;63;44;172;64;37;80;41;126;63;120;56;74;49;40;75;111;82;23;32;106;31
2022-02-07;9050;4127;4922;2825;988;5237;129;509;296;314;701;671;693;66;719;498;621;281;220;383;243;243;330;255;436;332;266;221;344;279
2022-02-08;7138;3275;3861;2234;789;4115;84;399;241;266;575;565;521;44;541;513;438;177;174;205;159;167;265;200;370;302;197;173;335;227
2022-02-09;6682;3136;3544;2065;709;3908;73;394;200;291;537;582;474;35;533;439;441;195;149;209;162;133;254;186;372;272;192;139;214;206
2022-02-10;5727;2588;3138;1857;627;3243;69;355;162;172;476;414;420;34;426;402;327;166;101;191;138;141;248;205;345;189;192;124;255;174
2022-02-11;4525;2064;2461;1503;513;2509;80;246;161;152;325;340;295;38;397;248;277;125;102;138;118;102;215;125;275;148;184;93;200;141
2022-02-12;1984;872;1112;644;223;1117;36;136;42;49;145;146;117;16;155;128;149;54;77;57;83;49;41;71;117;79;36;51;110;40
2022-02-13;1046;465;581;375;119;552;28;55;28;40;59;108;41;26;68;48;75;33;58;24;51;26;22;37;77;40;22;23;38;19
2022-02-14;4947;2249;2697;1580;558;2809;58;314;166;146;403;374;371;44;392;243;294;184;102;191;110;140;262;132;226;162;169;107;187;170
2022-02-15;3980;1802;2177;1254;407;2319;56;242;100;122;302;301;330;22;310;255;243;112;69;149;121;91;202;123;187;149;90;83;182;139
2022-02-16;3515;1528;1983;1189;351;1975;57;179;89;118;292;281;195;34;281;234;193;98;70;132;110;70;149;97;240;138;88;116;143;111
2022-02-17;2833;1277;1555;944;300;1589;40;153;93;86;242;213;162;24;227;156;189;97;53;93;75;47;158;87;155;108;105;70;114;86
2022-02-18;2706;1215;1491;906;293;1507;49;145;83;98;218;225;197;15;202;140;154;85;72;76;54;66;157;64;147;88;91;77;113;90
2022-02-19;1107;501;605;323;122;662;24;68;22;51;83;80;58;14;100;66;75;39;34;48;36;20;26;20;60;31;47;32;56;17
2022-02-20;645;270;374;228;83;334;14;40;22;25;25;69;33;8;48;24;40;28;40;15;31;27;18;18;44;18;11;12;26;9
2022-02-21;2774;1254;1518;887;295;1592;44;150;87;108;277;221;198;20;225;126;142;75;76;93;77;63;129;62;126;100;97;72;121;85
2022-02-22;2348;1023;1324;810;240;1298;43;125;60;70;176;197;145;16;157;115;152;65;65;93;43;64;128;69;126;103;59;85;124;68
2022-02-23;2124;904;1217;731;195;1198;38;84;65;74;169;159;157;18;185;109;103;63;53;87;70;71;114;55;109;84;57;53;82;65
2022-02-24;1955;862;1092;649;218;1088;44;105;56;56;158;134;139;7;156;90;96;68;59;70;50;51;106;46;82;84;66;53;127;52
2022-02-25;1646;726;917;556;169;921;28;72;59;55;126;109;117;13;154;85;101;51;29;58;43;47;70;55;97;58;58;67;62;32
2022-02-26;731;305;421;239;82;410;16;41;23;30;55;67;41;6;41;30;26;52;25;24;22;23;38;25;42;24;18;7;40;15
2022-02-27;423;185;238;158;45;220;18;17;8;13;24;40;14;6;32;8;20;26;25;16;16;13;19;13;26;14;11;12;23;9
2022-02-28;2041;897;1128;686;288;1067;48;105;127;62;169;140;116;11;151;95;76;61;66;100;52;63;115;58;127;65;49;57;94;34
2022-03-01;1543;644;896;566;171;806;21;93;50;47;137;87;79;12;123;79;82;44;45;60;53;55;91;34;90;64;51;53;63;30
